행정구역명,행정구역코드,고령자,수급자,중증장애,매출액,고령자_zscore,수급자_zscore,중증장애_zscore,매출액_zscore,고령자_tscore,수급자_tscore,중증장애_tscore,매출액_tscore,의료가중지수
이촌1동,1103063,4342,68,190,360511666.9955157,0.3759772307238042,-1.2021811364967676,-0.6864826940449408,0.4519847926964257,53.759772307238045,37.978188635032325,43.135173059550596,54.51984792696426,50.049958068504225
이촌2동,1103064,1793,174,130,56228416.75362319,-1.2953449598924667,-1.0527264144934692,-0.9487073056327802,-1.1950373335424351,37.046550401075336,39.47273585506531,40.5129269436722,38.04962666457565,38.40596805509834
이태원1동,1103065,1393,254,89,248267153.2786885,-1.5576159980433133,-0.9399303978872063,-1.127894123551137,-0.15557148091893896,34.42384001956687,40.60069602112794,38.72105876448863,48.44428519081061,43.05216474857715
이태원2동,1103066,1851,276,100,216581580.29752067,-1.2573156593605939,-0.908911493320484,-1.0798196114266998,-0.32707891598496136,37.42684340639406,40.91088506679516,39.201803885733,46.72921084015039,42.909604473759785
이화동,1101064,1360,288,102,523293874.91612905,-1.5792533586907582,-0.8919920908295447,-1.0710787910404387,1.3330911236894458,34.20746641309242,41.080079091704555,39.289212089595615,63.33091123689446,50.60711425331346
인수동,1109075,6978,2118,644,166439173.76774195,2.104343372137884,1.688216789038719,1.2976835336363772,-0.5984893631645459,71.04343372137885,66.8821678903872,62.97683533636377,44.01510636835454,55.79272372631627
인헌동,1121062,4023,761,320,207380115.4845815,0.1668160777985039,-0.22508564264501527,-0.11832936893795544,-0.3768845366646127,51.66816077798504,47.749143573549844,48.81670631062045,46.231154633353874,47.90739788647272
일원1동,1123073,3298,1696,576,450410655.8701299,-0.30855017884990577,1.0932178014406824,1.0004956405034926,0.9385893747274271,46.91449821150094,60.93217801440682,60.004956405034925,59.38589374727427,57.239597219087884
일원2동,1123074,3420,1311,642,501057731.4509804,-0.22855751221389753,0.5503869715230422,1.2889427132501161,1.2127314908138034,47.71442487786103,55.50386971523042,62.88942713250116,62.12731490813803,58.18089802136919
일원본동,1123072,3088,125,417,1918106025.747899,-0.4462424738791003,-1.1218139746648053,0.3056004197957183,8.882920016802995,45.537575261209,38.78186025335195,53.05600419795718,138.82920016802996,91.94094120533802
자양1동,1105064,3479,1294,333,257945302.6886544,-0.18987253408664764,0.5264178179942113,-0.0615140364272569,-0.10318566537836064,48.10127465913352,55.264178179942114,49.38485963572743,48.968143346216394,49.948665240890705
자양2동,1105065,4022,883,361,167285089.65919283,0.16616040020312678,-0.053071717320464354,0.060857448980401484,-0.593910595884227,51.66160400203127,49.46928282679536,50.60857448980401,44.06089404115773,47.34596412689981
자양3동,1105066,4262,381,263,156028643.57006368,0.32352302309363484,-0.760866721524764,-0.36744274994640286,-0.6548394040157044,53.235230230936345,42.39133278475236,46.32557250053597,43.45160595984296,45.58202882600741
자양4동,1105067,3732,1001,274,201338143.93442625,-0.023986102456237085,0.11330240717377342,-0.31936823782196566,-0.40958847558106826,49.76013897543763,51.13302407173774,46.806317621780344,45.90411524418932,47.70315433245883
잠실2동,1124079,3706,33,193,720189510.0,-0.04103371993604212,-1.2515293937620076,-0.6733714634655489,2.398846360907366,49.58966280063958,37.48470606237993,43.26628536534451,73.98846360907366,58.880273596249296
잠실3동,1124080,5796,54,241,293066707.57419354,1.329332454402132,-1.2219204394028635,-0.4635917741952773,0.08691921520606734,63.29332454402132,37.78079560597136,45.364082258047226,50.86919215206068,50.375410498135494
잠실4동,1124075,2802,31,181,652082144.6981132,-0.6337662661569557,-1.2543492941771641,-0.7258163857831167,2.030195317766258,43.66233733843044,37.45650705822836,42.741836142168836,70.30195317766258,55.78106230947844
잠실6동,1124077,2832,34,140,447953033.1267605,-0.6140959382956422,-1.2501194435544294,-0.9050032037014737,0.925286772520242,43.859040617043576,37.49880556445571,40.94996796298526,59.25286772520242,50.079278955162835
잠실7동,1124078,2156,11,69,325811600.4814815,-1.0573339927705732,-1.28254829832873,-1.2153023274137502,0.2641605293327958,39.42666007229427,37.1745170167127,37.8469767258625,52.641605293327956,45.44254722978037
잠실본동,1124071,3783,949,274,337479933.4736842,0.009453454907995873,0.039984996379702535,-0.31936823782196566,0.3273187958466549,50.09453454907996,50.399849963797024,46.806317621780344,53.27318795846655,51.32626433543629
잠원동,1122055,3327,254,195,264370846.2992701,-0.2895355285839694,-0.9399303978872063,-0.6646306430792875,-0.0684055304501852,47.10464471416031,40.60069602112794,43.353693569207124,49.315944695498146,46.60323479042941
장안1동,1106087,6516,1620,601,192884733.55592653,1.801420323073656,0.9860615856647326,1.109755895331759,-0.45534503275106725,68.01420323073657,59.86061585664733,61.09755895331759,45.446549672489326,54.43891812646996
장안2동,1106088,5211,1366,479,177189383.27104378,0.9457610611065187,0.6279342329398478,0.576565851769819,-0.5403007086803902,59.457610611065185,56.279342329398474,55.76565851769819,44.5969929131961,51.009610801168094
장위1동,1108076,4067,2013,408,80785014.19672132,0.19566589199509704,1.5401720172429991,0.26626672805754237,-1.0621175645384857,51.95665891995097,65.40172017242999,52.66266728057543,39.37882435461514,48.10887840154494
장위2동,1108077,3118,1076,242,138782049.2245509,-0.4265721460177868,0.21904867274214487,-0.45922136400214664,-0.7481916423224281,45.73427853982213,52.19048672742145,45.40778635997853,42.51808357677572,45.21520596864836
장위3동,1108078,2128,593,228,128436267.92920354,-1.0756929654411325,-0.46195727751816734,-0.5204071067059759,-0.8041912107939735,39.24307034558868,45.38042722481833,44.79592893294024,41.95808789206026,42.368723896108605
장지동,1124081,4362,1680,616,284130235.3592814,0.3890907826313465,1.0706585981194296,1.175312048228719,0.03854794450096474,53.890907826313466,60.706585981194294,61.75312048228719,50.38547944500965,54.313713894762415
장충동,1102058,861,157,64,83722496.96666667,-1.9064364787839394,-1.0766955680223,-1.2371543783794035,-1.0462175795287971,30.935635212160605,39.233044319777,37.62845621620596,39.53782420471203,37.52537892777485
전농1동,1106083,5651,1837,516,503194871.2214022,1.2342592030724502,1.2920207807092206,0.7382710289156533,1.2242993851555115,62.342592030724504,62.920207807092204,57.382710289156535,62.24299385155511,61.773890484308154
전농2동,1106084,3662,805,339,561063477.8014706,-0.06988353413263526,-0.16304783351157068,-0.03529157526847296,1.537530150819465,49.30116465867365,48.369521664884296,49.64708424731527,65.37530150819465,57.218435508101216
정릉1동,1108062,3118,423,223,166436947.77470356,-0.4265721460177868,-0.701648812806476,-0.5422591576716291,-0.5985014120031993,45.73427853982213,42.98351187193524,44.57740842328371,44.01498587996801,44.248639278447556
정릉2동,1108063,4448,758,322,118591561.24855492,0.44547905583377856,-0.22931549326775014,-0.10958854855169413,-0.8574785662973408,54.454790558337784,47.7068450673225,48.904114514483055,41.42521433702659,46.06527748127267
정릉3동,1108064,3279,755,254,214807704.96296296,-0.321008053162071,-0.23354534389048498,-0.40677644168457877,-0.3366805352751568,46.78991946837929,47.66454656109515,45.93223558315421,46.63319464724843,46.757406313386
정릉4동,1108065,4855,850,357,232721517.70781893,0.7123398371522651,-0.0996000741705478,0.04337580820787886,-0.2397167821516356,57.123398371522654,49.00399925829452,50.43375808207879,47.602832178483645,50.10601539400774
제기동,1106082,5787,1577,443,146989968.54905337,1.323431356043738,0.9254337267388663,0.41923108481711535,-0.703763877313699,63.23431356043738,59.254337267388664,54.192310848171154,42.96236122686301,51.2715912033334
조원동,1121072,2881,724,238,191023532.8376384,-0.5819677361221635,-0.27725380032541186,-0.47670300477466926,-0.4654193262324051,44.180322638778364,47.22746199674588,45.232969952253306,45.34580673767595,45.42789499005584
종로1.2.3.4가동,1101061,1960,786,150,494599476.7284235,-1.185846801464488,-0.1898368874555581,-0.8612991017701671,1.1777742974208643,38.141531985355115,48.10163112544442,41.387008982298326,61.77774297420864,52.108339453915406
종로5.6가동,1101063,1057,319,95,851148706.4264706,-1.7779236700900245,-0.8482836343946177,-1.1016716623923533,3.107701330667915,32.22076329909976,41.517163656053825,38.98328337607647,81.07701330667915,59.12107337497851
종암동,1108084,6760,1401,553,160755562.35146442,1.9614056563456725,0.6772824902050879,0.8999762060614875,-0.6292535729990053,69.61405656345673,56.77282490205088,58.99976206061488,43.70746427000995,53.08675806313208
중계1동,1111061,2382,787,289,349201589.5652174,-0.9091508562153447,-0.18842693724797982,-0.2538120849250058,0.3907656892381589,40.90849143784655,48.1157306275202,47.461879150749944,53.90765689238159,49.488514487419884
중계2.3동,1111078,7438,4920,1662,303058824.238342,2.405955066011358,5.638897270673077,5.746761110243386,0.14100447037778552,74.05955066011359,106.38897270673077,107.46761110243386,51.41004470377786,72.56845409539376
중계4동,1111064,4006,1832,715,351074253.8509317,0.15566955867709292,1.2849710296713293,1.607982657348654,0.4009020326324696,51.55669558677093,62.84971029671329,66.07982657348654,54.009020326324695,56.574526904127175
중계본동,1111060,2535,616,320,262531890.67222223,-0.8088321841226459,-0.42952842274386677,-0.11832936893795544,-0.0783594158661965,41.91167815877354,45.70471577256133,48.81670631062045,49.21640584133804,47.09095210144952
중곡1동,1105055,2537,989,249,388329807.56542057,-0.8075208289318917,0.09638300468283398,-0.42862849265023206,0.6025586182127285,41.924791710681085,50.96383004682834,45.71371507349768,56.025586182127284,51.030636075582024
중곡2동,1105056,3291,935,302,381430125.8787879,-0.3131399220175456,0.020245693473606528,-0.19699675241430725,0.565212072213712,46.86860077982455,50.20245693473606,48.03003247585693,55.65212072213712,51.98896454009439
중곡3동,1105057,2863,1204,286,146290711.13229573,-0.5937699328389516,0.3995222993121655,-0.26692331550439774,-0.7075488126869768,44.06230067161049,53.99522299312166,47.330766844956024,42.92451187313023,45.640225950303005
중곡4동,1105058,5150,1534,475,195338957.0705394,0.9057647277885146,0.864805867813,0.5590842109972963,-0.44206082986415257,59.057647277885145,58.64805867813,55.59084210997296,45.579391701358475,51.813490838675634
중림동,1102068,2077,622,186,220713385.7375,-1.1091325228053655,-0.421068721498397,-0.7039643348174635,-0.304714310060875,38.908674771946345,45.78931278501603,42.960356651825364,46.95285689939125,44.641337722940875
중앙동,1121061,2351,608,204,312569274.7592593,-0.9294768616720354,-0.44080802440449307,-0.6252969513411116,0.19248256661212806,40.705231383279646,45.59191975595507,43.74703048658888,51.92482566612128,47.550423877832316
중화1동,1107061,3701,1105,321,138872185.5490196,-0.0443121079129277,0.25993722876191516,-0.11395895874482478,-0.7477037530920488,49.55687892087072,52.599372287619154,48.86041041255175,42.52296246907951,46.48529847061622
중화2동,1107062,5043,2511,521,205802036.1852861,0.8356072250831631,2.2423272206169855,0.7601230798813066,-0.385426352623371,58.35607225083163,72.42327220616986,57.60123079881306,46.14573647376629,54.61830917298083
증산동,1112067,3152,680,260,206270850.34749037,-0.40427910777496484,-0.33929160945885645,-0.3805539805257948,-0.3828887587938364,45.95720892225035,46.607083905411436,46.19446019474205,46.17111241206164,46.207545198270644
진관동,1112071,8314,1592,783,545696951.1935484,2.980328639561712,0.9465829798525406,1.9051705504815386,1.4543543292566072,79.80328639561712,59.465829798525405,69.05170550481539,64.54354329256607,67.27041232825033
창1동,1110059,4615,613,351,452120995.1203704,0.5549772142617571,-0.4337582733666016,0.017153347049094922,0.9478470863703833,55.54977214261757,45.66241726633398,50.17153347049095,59.47847086370383,55.111554565795245
창2동,1110060,5281,1291,470,289916529.4148936,0.9916584927829168,0.5221879673714764,0.5372321600316431,0.06986795416610937,59.91658492782917,55.22187967371477,55.37232160031643,50.69867954166109,53.918025899336016
창3동,1110061,2940,1153,284,152420411.9236948,-0.5432827579949135,0.32761483872567293,-0.2756641358906591,-0.6743700135824174,44.567172420050866,53.27614838725673,47.24335864109341,43.25629986417582,45.77033021400469
창4동,1110062,4274,351,379,201965836.69333333,0.33139115423816023,-0.8031652277521126,0.13952483245675332,-0.40619090485846676,53.313911542381604,41.968347722478875,51.39524832456753,45.93809095141533,47.400694676188735
창5동,1110063,4377,627,356,596562237.7927272,0.39892594656200325,-0.4140189704605056,0.039005398014748206,1.7296775763289645,53.98925946562003,45.859810295394944,50.390053980147485,67.29677576328965,58.770463323981375
창신1동,1101067,1231,501,96,262142888.87892377,-1.6638357684944063,-0.5916726966153697,-1.0973012521992225,-0.08046500189566025,33.36164231505594,44.083273033846304,39.026987478007776,49.1953499810434,43.86294966920696
창신2동,1101068,1752,491,165,108964568.89041096,-1.3222277413029284,-0.6057721986911525,-0.7957429488732072,-0.9095874793262071,36.77772258697072,43.942278013088476,42.042570511267925,40.90412520673793,40.752827086962085
창신3동,1101069,1201,247,112,133098880.3846154,-1.6835060963557198,-0.9498000493402543,-1.027374689109132,-0.7789534565829367,33.1649390364428,40.50199950659746,39.72625310890868,42.21046543417063,39.791852076642016
천연동,1113052,3224,754,277,364021840.9222222,-0.35707032090781243,-0.23495529409806326,-0.30625700724257365,0.4709846361634467,46.429296790921875,47.65044705901937,46.937429927574264,54.70984636163447,50.84678951527678
천호1동,1125061,5228,1659,529,121780311.6112532,0.9569075802279297,1.0410496437602856,0.7950863614263518,-0.8402185219201325,59.5690758022793,60.41049643760286,57.95086361426352,41.59781478079867,50.52841737921864
천호2동,1125073,5913,2002,597,323206907.9556575,1.4060467330612547,1.524662564959638,1.0922742545592365,0.25006186889496107,64.06046733061254,65.24662564959638,60.922742545592364,52.50061868894961,58.09590511747572
천호3동,1125063,4651,1402,490,322059352.9177489,0.5785816076953333,0.6786924404126662,0.6246403638942561,0.24385039147380907,55.78581607695333,56.786924404126665,56.24640363894256,52.43850391473809,54.3449273983497
청구동,1102072,2721,769,220,199861741.35135132,-0.6868761513825021,-0.213806040984389,-0.5553703882510211,-0.4175799365623334,43.13123848617498,47.86193959015611,44.44629611748979,45.824200634376666,45.46997445738687
청담동,1123078,3733,243,167,312924975.7696246,-0.02333042486085997,-0.9554398501705675,-0.787002128486946,0.19440790241004482,49.7666957513914,40.44560149829432,42.12997871513054,51.944079024100446,48.269606263921325
청량리동,1106080,5226,1741,396,312136956.62880886,0.9555962250371755,1.1566655607817051,0.21382180573997447,0.19014251823332304,59.555962250371756,61.566655607817054,52.13821805739975,51.90142518233323,55.153347029783916
청룡동,1121080,4552,1166,371,154998514.89402696,0.5136695257529987,0.34594419142419064,0.10456155091170806,-0.6604152768938758,55.136695257529986,53.45944191424191,51.045615509117084,43.39584723106124,48.46136694066858
청림동,1121054,2729,620,244,123674262.53921568,-0.6816307306194852,-0.42388862191355364,-0.45048054361588535,-0.8299669583461103,43.18369269380515,45.76111378086446,45.495194563841146,41.7003304165389,43.1819979791619
청운효자동,1101072,2165,229,219,113631581.88829789,-1.0514328944121791,-0.9751791530766635,-0.5597407984441518,-0.8843259058914106,39.48567105587821,40.24820846923336,44.40259201555848,41.15674094108589,41.069265165779235
청파동,1103071,3295,1136,301,229854946.1340996,-0.3105172116360371,0.30364568519684204,-0.20136716260743792,-0.2552329395628958,46.89482788363963,53.036456851968424,47.98632837392562,47.44767060437104,48.38247187474862
충현동,1113073,3410,718,250,827132026.8016877,-0.2351142881676687,-0.28571350157088155,-0.4242580824571014,2.9777040248373705,47.64885711832331,47.14286498429119,45.757419175428986,79.77704024837371,63.38797031703109
평창동,1101056,3435,144,199,238726200.3655914,-0.21872234828324078,-1.0950249207208178,-0.6471490023067649,-0.2072146802760574,47.81277651716759,39.049750792791826,43.528509976932355,47.92785319723943,45.80125203790835
풍납1동,1124051,2737,522,216,187607942.1399177,-0.6763853098564683,-0.5620637422562257,-0.5728520290235437,-0.48390721029716893,43.23614690143532,44.379362577437746,44.27147970976456,45.16092789702831,44.52801674357339
풍납2동,1124052,3821,569,289,614809151.1841432,0.03436920353232631,-0.4957960825000462,-0.2538120849250058,1.8284443341683636,50.343692035323265,45.04203917499954,47.461879150749944,68.28444334168364,58.02605182737514
필동,1102057,901,103,73,310944360.65217394,-1.8802093749688549,-1.1528328792315277,-1.1978206866412275,0.18368724355218408,31.19790625031145,38.47167120768472,38.02179313358772,51.83687243552184,43.6432840708665
하계1동,1111058,4493,2904,1157,544504155.8922414,0.4749845476257488,2.796437652195252,3.5397039627124043,1.4478979756723571,54.74984547625749,77.96437652195252,85.39703962712404,64.47897975672358,67.50785481834548
하계2동,1111059,3229,1241,431,188765905.72549015,-0.35379193293092687,0.4516904569925621,0.36678616249954743,-0.47763939356620994,46.46208067069073,54.51690456992562,53.667861624995474,45.2236060643379,48.153160169168515
한강로동,1103073,3239,410,172,142363273.80092594,-0.3472351569771557,-0.7199781655049937,-0.7651500775212926,-0.7288072164244165,46.527648430228446,42.80021834495006,42.348499224787076,42.71192783575584,43.44509421738825
한남동,1103074,3759,595,180,600402564.7816594,-0.00628280738105493,-0.4591373771030108,-0.7301867959762474,1.7504644698491807,49.93717192618945,45.408626228969894,42.698132040237525,67.5046446984918,57.02353282958322
합정동,1114068,2648,566,184,274745772.140625,-0.7347406158450317,-0.5000259331227811,-0.7127051552037248,-0.012248208595581555,42.65259384154968,44.99974066877219,42.872948447962756,49.877517914044184,46.70335089836251
항동,1117074,1626,598,270,277008598.28104544,-1.404843118320445,-0.45490752648027594,-0.3368498785944883,-3.2262758036676246e-16,35.95156881679555,45.45092473519724,46.63150121405512,50.0,45.97316324377552
행당1동,1104056,2135,423,170,297500761.6531365,-1.0711032222734926,-0.701648812806476,-0.7738908979075539,0.11091983032751469,39.28896777726507,42.98351187193524,42.26109102092446,51.10919830327515,46.217143662294816
행당2동,1104057,3837,861,324,515617071.0641026,0.04486004505836018,-0.08409062188718665,-0.1008477281654328,1.2915381765816705,50.448600450583605,49.159093781128135,48.99152271834567,62.915381765816704,56.2741927245157
행운동,1121057,4384,1040,402,267649809.2991453,0.4035156897296431,0.16829046526932656,0.2400442668987584,-0.05065718377773496,54.03515689729643,51.68290465269327,52.40044266898759,49.49342816222265,51.14830910841538
혜화동,1101073,2695,380,235,200063666.8109589,-0.7039237688623072,-0.7622766717323423,-0.48981423535406127,-0.41648695592813734,42.960762311376925,42.37723328267658,45.101857646459386,45.83513044071863,44.56346571291053
홍은1동,1113066,4586,779,329,94307085.50522648,0.5359625639958207,-0.19970653890860612,-0.07899567719977953,-0.98892539697756,55.35962563995821,48.00293461091394,49.210043228002206,40.1107460302244,45.67906710351406
홍은2동,1113068,5203,1229,490,263651902.36627907,0.9405156403435018,0.4347710545016227,0.6246403638942561,-0.07229702485291715,59.405156403435015,54.34771054501623,56.24640363894256,49.27702975147083,53.06119595666807
홍제1동,1113062,4594,787,311,277020330.2832168,0.5412079847588376,-0.18842693724797982,-0.15766306067613134,6.350289457542059e-05,55.41207984758837,48.1157306275202,48.42336939323869,50.00063502894575,50.55590751796142
홍제2동,1113065,2751,599,210,97709330.65789472,-0.6672058235211886,-0.4534975762726976,-0.5990744901823277,-0.9705097495803441,43.327941764788115,45.46502423727303,44.00925509817672,40.29490250419656,42.27057573385078
홍제3동,1113064,3649,752,262,342119905.2865497,-0.07840734287253778,-0.23777519451321985,-0.3718131601395335,0.35243400095518107,49.21592657127462,47.6222480548678,46.281868398604665,53.52434000955181,50.724482278458275
화곡1동,1116073,8430,1971,691,150912423.68835098,3.0563872406254577,1.480954108524711,1.5030928127135181,-0.6825324411486562,80.56387240625457,64.8095410852471,65.03092812713518,43.17467558851344,57.17064798131777
화곡2동,1116057,2876,935,261,245008591.8125,-0.5852461240990491,0.020245693473606528,-0.3761835703326642,-0.17320939832075227,44.14753875900951,50.20245693473606,46.23816429667336,48.26790601679248,47.52866126086112
화곡3동,1116058,4096,677,296,258541935.05952385,0.21468054226103345,-0.3435214600815913,-0.22321921357309119,-0.09995621809438703,52.146805422610335,46.56478539918409,47.76780786426909,49.00043781905613,49.049393421940984
화곡4동,1116059,3845,1228,355,153482973.44217688,0.050105465821377114,0.4333611042940444,0.034634987821617544,-0.6686185884545515,50.50105465821377,54.33361104294045,50.346349878216174,43.313814115454484,47.55879365666159
화곡6동,1116061,3948,1019,397,265192211.7837838,0.11764025814522015,0.13868151091018258,0.21819221593310512,-0.06395964943094559,51.1764025814522,51.386815109101825,52.18192215933105,49.36040350569054,50.43091518314491
화곡8동,1116063,4444,1145,353,321822820.36744183,0.4428563454522701,0.3163352370650466,0.025894167435356233,0.24257008983505046,54.4285634545227,53.163352370650465,50.258941674353565,52.425700898350506,52.68451751423782
화곡본동,1116055,4900,1904,520,264120315.97435895,0.7418453289442354,1.386487444616966,0.7557526696881759,-0.06976159913978427,57.418453289442354,63.86487444616966,57.55752669688176,49.30238400860216,54.50592652737946
화양동,1105053,2328,730,185,349315041.5323741,-0.944557446365709,-0.2687940990799421,-0.7083347450105941,0.39137978120682254,40.55442553634291,47.31205900920058,42.91665254989406,53.913797812068225,48.71197590864955
황학동,1102067,2034,536,182,182916648.28994083,-1.1373266594065814,-0.5423244393501296,-0.721445975589986,-0.5093002109485614,38.62673340593419,44.57675560649871,42.78554024410014,44.90699789051439,43.327970388093824
회기동,1106071,1549,364,114,793172485.2904762,-1.4553302931644831,-0.7848358750535949,-1.0186338687228707,2.79388806973163,35.44669706835517,42.15164124946405,39.813661312771295,77.9388806973163,58.41202464508181
회현동,1102054,1373,463,110,356224462.7521866,-1.5707295499508556,-0.6452508045033446,-1.0361155094953933,0.42877904527899513,34.292704500491446,43.54749195496655,39.63884490504607,54.28779045278995,46.578102831743166
효창동,1103058,1489,132,97,519159824.09876543,-1.4946709488871102,-1.1119443232117572,-1.092930842006092,1.3107143640032621,35.0532905111289,38.880556767882425,39.07069157993908,63.10714364003262,50.2521638041139
후암동,1103051,3026,907,306,116187244.51886792,-0.48689448479248154,-0.019232912338585487,-0.17951511164178463,-0.8704926341079506,45.131055152075184,49.80767087661415,48.20484888358215,41.295073658920494,44.415696373730526
휘경1동,1106072,2106,386,180,149198403.67611337,-1.090117872539429,-0.7538169704868726,-0.7301867959762474,-0.691810075992925,39.09882127460571,42.46183029513127,42.698132040237525,43.08189924007075,42.128800681634175
휘경2동,1106073,3992,703,298,1163662385.028302,0.1464900723418133,-0.30686275468455587,-0.21447839318682987,4.7992730586560235,51.46490072341813,46.93137245315444,47.8552160681317,97.99273058656024,73.48423762578224
흑석동,1120071,5718,863,361,660068263.873351,1.2781896019627168,-0.08127072147203007,0.060857448980401484,2.0734225245676208,62.78189601962717,49.1872927852797,50.60857448980401,70.73422524567621,62.85733987541299
