행정시,업소명,소재지,X,Y
서귀포시,아띠랑스,제주특별자치도 서귀포시 성산읍 해맞이해안로 2614,126.909136942196,33.4775159621215
서귀포시,아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644,126.909993932382,33.4751817848166
서귀포시,봄그리고 가을 가족호텔,제주특별자치도 서귀포시 성산읍 해맞이해안로 2652,126.910501520427,33.4746601215342
서귀포시,봄그리고가을리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,126.911017164766,33.4741447731614
서귀포시,더포그레이스호텔앤리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,126.910448255819,33.4734147824216
서귀포시,취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,126.912703165215,33.471847863554
서귀포시,온더스톤휴양펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746,126.917847071706,33.4702545409862
서귀포시,바랑쉬,제주특별자치도 서귀포시 성산읍 환해장성로 496,126.903655635295,33.4010255781983
서귀포시,오션그린,제주특별자치도 서귀포시 성산읍 환해장성로 665,126.908421901045,33.4131444919734
서귀포시,오션스퀘어,제주특별자치도 서귀포시 성산읍 환해장성로 667,126.909036696515,33.4131921889657
서귀포시,온평오션스퀘어,제주특별자치도 서귀포시 성산읍 환해장성로 669,126.908695833566,33.4133508935871
서귀포시,아라온리조트,제주특별자치도 서귀포시 소보리당로 220,126.384644712937,33.2621760004156
서귀포시,중문훼미리콘도미니엄,제주특별자치도 서귀포시 소보리당로164번길 83,126.383636342944,33.2659468911428
서귀포시,비스비제주 앤 팜빌리지,제주특별자치도 서귀포시 속골로 29-10,126.52771954894,33.242864497508
서귀포시,아이리스호스텔,제주특별자치도 서귀포시 솔동산로 16-1,126.563820821442,33.2433851212842
서귀포시,남일모텔,제주특별자치도 서귀포시 솔동산로 26-16,126.56271695353,33.2428399960618
서귀포시,스플래시리조트,제주특별자치도 서귀포시 솔동산로 28,126.563248019668,33.2425292664219
서귀포시,천지연호텔,제주특별자치도 서귀포시 솔동산로 40,126.5623942961,33.2418943123131
서귀포시,셀라모텔,제주특별자치도 서귀포시 솔동산로 9-3,126.564426583388,33.2440230744618
서귀포시,남미호텔,제주특별자치도 서귀포시 솔동산로10번길 19,126.562744561337,33.243027542256
서귀포시,밀라노,제주특별자치도 서귀포시 솔동산로10번길 2,126.563811514918,33.2439626735896
서귀포시,제주 나인 부띠끄,제주특별자치도 서귀포시 솔동산로10번길 23,126.562644740418,33.242581605127
서귀포시,일미모텔,제주특별자치도 서귀포시 솔동산로10번길 39,126.562750246865,33.2413467410685
서귀포시,동원호스텔,제주특별자치도 서귀포시 솔동산로10번길 45,126.56258523026,33.240828353893
서귀포시,정방게스트하우스,제주특별자치도 서귀포시 솔동산로21번길 16-1,126.565436861691,33.2424962695111
서귀포시,호텔연,제주특별자치도 서귀포시 솔동산로22번길 17-2,126.562095907498,33.2439588091094
서귀포시,구덕게스트,제주특별자치도 서귀포시 솔동산로22번길 20,126.562333150324,33.2440876757683
서귀포시,나포리호텔,제주특별자치도 서귀포시 솔동산로22번길 21,126.561926338935,33.2442667501265
서귀포시,신성호텔,제주특별자치도 서귀포시 솔동산로22번길 5,126.563189989164,33.2430865412648
서귀포시,더큐브리조트제주,제주특별자치도 서귀포시 솔오름로105번길 24,126.563646483832,33.2858996134472
서귀포시,쇠소깍휴양펜션,제주특별자치도 서귀포시 쇠소깍로 138,126.622563314034,33.2516770731172
서귀포시,소금막호스텔,제주특별자치도 서귀포시 쇠소깍로 151-14,126.620320196605,33.2505881958239
서귀포시,해와돌바라기 휴양펜션,제주특별자치도 서귀포시 쇠소깍로 209,126.61717991257,33.2524828169276
서귀포시,퍼블리코,제주특별자치도 서귀포시 신서로48번길 20-9,126.507114819076,33.2530015271622
서귀포시,체이슨호텔더스마일,제주특별자치도 서귀포시 신서로48번길 50,126.510145626453,33.2528443571653
서귀포시,더 스테이,제주특별자치도 서귀포시 신서로48번길 52-7,126.510531610836,33.2523847848108
서귀포시,호텔윈스카이,제주특별자치도 서귀포시 신중남로 17,126.508394561178,33.2531830410598
서귀포시,나인브릿지콘도미니엄,제주특별자치도 서귀포시 안덕면 광평로 34-156,126.404250168607,33.3403726049988
서귀포시,바당뜰,제주특별자치도 서귀포시 안덕면 난드르로 49-39,126.364363461962,33.2331348070347
서귀포시,글래드호텔앤리조트(주)제주항공우주호텔,제주특별자치도 서귀포시 안덕면 녹차분재로 216,126.294582661098,33.3024639118627
서귀포시,소소한,제주특별자치도 서귀포시 안덕면 대평감산로 35,126.366017663209,33.2379271577743
서귀포시,중문허브독채펜션,제주특별자치도 서귀포시 안덕면 대평감산로 57,126.365235678296,33.2396999022977
서귀포시,풀향기 휴양펜션,제주특별자치도 서귀포시 안덕면 대평감산로 59,126.365414543236,33.2393129380207
서귀포시,아이로제주,제주특별자치도 서귀포시 안덕면 대평감산로 75,126.364204521403,33.2407906448384
서귀포시,신나림브띠끄호텔,제주특별자치도 서귀포시 안덕면 대평로 37,126.36313866237,33.2367196971918
서귀포시,라림부띠끄호텔,제주특별자치도 서귀포시 안덕면 대평로 39,126.362941443269,33.2368259801017
서귀포시,썬앤문,제주특별자치도 서귀포시 안덕면 사계남로 102,126.301027050201,33.2273721826286
서귀포시,젠,제주특별자치도 서귀포시 안덕면 사계남로 186-8,126.308516321833,33.2292855231565
서귀포시,제주해안휴양펜션,제주특별자치도 서귀포시 안덕면 사계남로 89,126.29950242454,33.2272629867096
서귀포시,그랑부르,제주특별자치도 서귀포시 안덕면 사계남로153번길 10,126.306296709329,33.2293912775653
서귀포시,유니콘,제주특별자치도 서귀포시 안덕면 사계남로153번길 16,126.30579040416,33.229940423197
서귀포시,오션하우스,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,126.310184489947,33.2348116891855
서귀포시,바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,126.309901022706,33.2349227288106
서귀포시,엠제이(MJ)펜션,제주특별자치도 서귀포시 안덕면 사계로 155,126.302038608564,33.2445038756742
서귀포시,로하스펜션,제주특별자치도 서귀포시 안덕면 사계로 62,126.297892569874,33.2367594702551
서귀포시,제주산방산황토펜션,제주특별자치도 서귀포시 안덕면 사계로 62-1,126.298135265562,33.236718373827
서귀포시,산방산 애 다온빌,제주특별자치도 서귀포시 안덕면 사계로114번길 53-19,126.303653702657,33.2432690609208
서귀포시,산방산 애 하늘내린빌,제주특별자치도 서귀포시 안덕면 사계로114번길 53-21,126.303539945697,33.2437047154413
서귀포시,산방산 애 누루빌,제주특별자치도 서귀포시 안덕면 사계로114번길 53-23,126.303731398281,33.2439036016794
서귀포시,스테이숲이되는시간,제주특별자치도 서귀포시 안덕면 사계로114번길 54-102,126.308202232632,33.2350316749017
서귀포시,아리하우스,제주특별자치도 서귀포시 안덕면 사계로114번길 54-93,126.308630371956,33.235869042269
서귀포시,미르빌힐링타운,제주특별자치도 서귀포시 안덕면 사계로114번길 84,126.306409322033,33.2456871722364
서귀포시,미르빌,제주특별자치도 서귀포시 안덕면 사계로114번길 89,126.305718534679,33.2463639469144
서귀포시,K두빛나래리조트,제주특별자치도 서귀포시 안덕면 사계북로 107,126.299078188093,33.2367510096959
서귀포시,J두빛나래 리조트,제주특별자치도 서귀포시 안덕면 사계북로 109,126.29937198394,33.2369885275123
서귀포시,루시드엠,제주특별자치도 서귀포시 안덕면 사계북로 120,126.300410306829,33.2368978987985
서귀포시,해담은 제주스파빌,제주특별자치도 서귀포시 안덕면 사계북로 157-15,126.303901624284,33.2394027896886
서귀포시,뫼담은 제주스파빌,제주특별자치도 서귀포시 안덕면 사계북로 157-17,126.303264557243,33.2394926301285
서귀포시,더머뭄 휴양펜션,제주특별자치도 서귀포시 안덕면 사계북로 157-20,126.304631061081,33.2399373803824
서귀포시,오션힐스테이,제주특별자치도 서귀포시 안덕면 사계북로 208,126.308801917128,33.2367701693953
서귀포시,나르샤호스텔,제주특별자치도 서귀포시 안덕면 사계북로 52,126.293785145494,33.2338970313073
서귀포시,하늘조각휴양펜션,제주특별자치도 서귀포시 안덕면 사계북로 75,126.295840535757,33.2355430419559
서귀포시,연암재1,제주특별자치도 서귀포시 안덕면 사계북로 76,126.296279745532,33.2350777693604
서귀포시,연암재2,제주특별자치도 서귀포시 안덕면 사계북로 78,126.296577859083,33.2350423991295
서귀포시,산방산에 펜션,제주특별자치도 서귀포시 안덕면 사계북로41번길 151,126.297100236904,33.2463449301671
서귀포시,산방산온천 게스트하우스,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,126.298889672225,33.248216593136
서귀포시,쉘스토리,제주특별자치도 서귀포시 안덕면 사계북로41번길 30,126.295200390638,33.2361126635716
서귀포시,스토리,제주특별자치도 서귀포시 안덕면 사계북로41번길 32,126.295507491513,33.2362815627439
서귀포시,콤마앤리조트,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,126.299666444897,33.2302117461154
서귀포시,루체빌리조트,제주특별자치도 서귀포시 안덕면 산록남로 786,126.385169242751,33.3198754912006
서귀포시,포도호텔,제주특별자치도 서귀포시 안덕면 산록남로 863,126.393685407938,33.3053604674639
서귀포시,디 아넥스,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,126.392815705307,33.3029855205251
서귀포시,테디벨리리조트 휴양콘도미니엄,제주특별자치도 서귀포시 안덕면 서광동로34번길 204,126.346446949225,33.2932422808551
서귀포시,더살다,제주특별자치도 서귀포시 안덕면 서광서문로 15-31,126.327760305139,33.2856037066933
서귀포시,제주신화빌라스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,126.317525210778,33.3013855011924
서귀포시,제주신화월드호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.31635202613,33.3049726791712
서귀포시,담모라,제주특별자치도 서귀포시 안덕면 일주서로 1975-11,126.306031842984,33.2497188899302
서귀포시,담모라휴양펜션,제주특별자치도 서귀포시 안덕면 일주서로 1975-17,126.305995356658,33.2482258834616
서귀포시,담모라호텔,제주특별자치도 서귀포시 안덕면 일주서로 1975-19,126.305564122994,33.2491730565195
서귀포시,웨스티하우스,제주특별자치도 서귀포시 안덕면 일주서로1488번길 11,126.356527456884,33.2610819252584
서귀포시,스마트모텔,제주특별자치도 서귀포시 안덕면 중산간서로 1913-58,126.314717387311,33.2892769561902
서귀포시,(주)캐슬렉스제주 휴양콘도미니엄,제주특별자치도 서귀포시 안덕면 평화로 1241,126.348716618245,33.3383411736757
서귀포시,마루호스텔,제주특별자치도 서귀포시 안덕면 평화로 486,126.317938171587,33.2793750671339
서귀포시,호호아이,제주특별자치도 서귀포시 안덕면 평화로 492-10,126.319114643557,33.279913737643
서귀포시,라이온힐펜션,제주특별자치도 서귀포시 안덕면 평화로 507,126.318947016005,33.2813735189997
서귀포시,신신휴양펜션,제주특별자치도 서귀포시 안덕면 평화로319번길 137-11,126.314814292252,33.2800226451006
서귀포시,쉴띠휴양펜션,제주특별자치도 서귀포시 안덕면 한창로 102-1,126.365487617757,33.27246272859
서귀포시,호텔테디밸리,제주특별자치도 서귀포시 안덕면 한창로 365,126.351409555697,33.288986163678
서귀포시,용산유원,제주특별자치도 서귀포시 안덕면 향교로 165-23,126.289619313456,33.2399359491313
서귀포시,까사데비발디,제주특별자치도 서귀포시 안덕면 향교로 214,126.290500164086,33.2341612650179
서귀포시,명지여인숙,제주특별자치도 서귀포시 안덕면 화순로 170,126.328327763714,33.2468778741724
서귀포시,제주레저파크텔,제주특별자치도 서귀포시 안덕면 화순서서로 63,126.329134467428,33.2564825420351
서귀포시,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,126.327938185422,33.2425688372377
서귀포시,에쿠스모텔,제주특별자치도 서귀포시 안덕면 화순중앙로54번길 5,126.335314075385,33.2471943686671
서귀포시,중문빌리지,제주특별자치도 서귀포시 예래로 270,126.385131469516,33.2427251549191
서귀포시,베이힐풀앤빌라,제주특별자치도 서귀포시 예래로 424,126.372665225698,33.2369079490436
서귀포시,호텔스카브로,제주특별자치도 서귀포시 예래해안로 15,126.369933352946,33.2341016408739
서귀포시,부띠끄스테이스놉,제주특별자치도 서귀포시 예래해안로 17,126.369583514006,33.2332759669787
서귀포시,히든클리프호텔&네이쳐,제주특별자치도 서귀포시 예래해안로 542,126.40259491919,33.2547288818713
서귀포시,토스카나호텔,제주특별자치도 서귀포시 용흥로66번길 158-7,126.484696302495,33.2659339022099
서귀포시,오션트리 호스텔,제주특별자치도 서귀포시 월드컵로 188,126.50529383109,33.2328717564021
서귀포시,주식회사 폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40,126.512020842924,33.2446268100107
서귀포시,뜨레피아,제주특별자치도 서귀포시 월평하원로 111,126.459053046107,33.2494966687654
서귀포시,골드원호텔,제주특별자치도 서귀포시 이어도로 1032,126.522387420346,33.2442095638004
서귀포시,수모루휴양펜션,제주특별자치도 서귀포시 이어도로 1059,126.523513585744,33.2462971870321
서귀포시,화이트캐슬,제주특별자치도 서귀포시 이어도로 1060,126.524084027946,33.2457392793027
서귀포시,나폴리,제주특별자치도 서귀포시 이어도로 139,126.436971258003,33.2406514654856
서귀포시,휴양펜션모던나폴리,제주특별자치도 서귀포시 이어도로 139,126.436971258003,33.2406514654856
서귀포시,브릭 216,제주특별자치도 서귀포시 이어도로 216,126.443435325146,33.2408476287894
서귀포시,하원가휴양펜션,제주특별자치도 서귀포시 이어도로 278,126.448751184078,33.2426951091126
서귀포시,휴식호텔중문오션블루,제주특별자치도 서귀포시 이어도로 67,126.430412129075,33.238871549216
서귀포시,켄싱턴리조트 서귀포점,제주특별자치도 서귀포시 이어도로 684,126.489040381289,33.2336794657051
서귀포시,올레요리조트,제주특별자치도 서귀포시 이어도로 720,126.492688301293,33.2347501133037
서귀포시,에띠에호스텔,제주특별자치도 서귀포시 이어도로 738,126.494140770016,33.2352729321537
서귀포시,마린포트리조트,제주특별자치도 서귀포시 이어도로 744,126.49482820858,33.2354720103854
서귀포시,더비비스제주(The BB's JEJU),제주특별자치도 서귀포시 이어도로 760,126.49623863007,33.2355669914957
서귀포시,글레즈하임호텔,제주특별자치도 서귀포시 이어도로 777,126.497921264003,33.2366543064089
서귀포시,레지나 펜션,제주특별자치도 서귀포시 이어도로 789,126.499489474764,33.2369667292821
서귀포시,파미유리조트가족호텔,제주특별자치도 서귀포시 이어도로 826-6,126.502899849468,33.2349936650248
서귀포시,신성리조트,제주특별자치도 서귀포시 이어도로 989,126.518582522398,33.242432480539
서귀포시,뷰티플 리조트,제주특별자치도 서귀포시 이어도로253번길 2,126.446666188528,33.2437134327663
서귀포시,담앤루,제주특별자치도 서귀포시 이어도로343번길 63,126.451468214504,33.2458517188381
서귀포시,다정여인숙,제주특별자치도 서귀포시 이중섭로 23-5,126.564429782364,33.2460390424777
서귀포시,제니스홈,제주특별자치도 서귀포시 이중섭로 31,126.564392328088,33.2452397958039
서귀포시,가산토방호스텔,제주특별자치도 서귀포시 인정오름로86번길 3,126.577746857541,33.2878306368112
서귀포시,도라미휴양펜션,제주특별자치도 서귀포시 일주동로 8215,126.60951793649,33.2602423288417
서귀포시,호텔 펠리시아,제주특별자치도 서귀포시 일주동로 9123,126.517922366376,33.2472512929319
서귀포시,모나코휴양펜션,제주특별자치도 서귀포시 일주서로 166-56,126.491510501182,33.255131637196
서귀포시,제이팜휴양펜션,제주특별자치도 서귀포시 일주서로 505,126.455086365393,33.2526241271173
서귀포시,(주)일레인,제주특별자치도 서귀포시 일주서로 660,126.439042802817,33.2545942482452
서귀포시,이린펜션,제주특별자치도 서귀포시 일주서로43번길 5,126.503615368747,33.2495342867726
서귀포시,노블모텔,제주특별자치도 서귀포시 정방로 7-1,126.568143140916,33.2481709143705
서귀포시,리치모텔,제주특별자치도 서귀포시 정방로 7-6,126.568233015596,33.2478532212387
서귀포시,한란장여관,제주특별자치도 서귀포시 정방로 7-9,126.568571929425,33.2478661185545
서귀포시,(주)레이크힐스리조트제주,제주특별자치도 서귀포시 존제로 24,126.376894053572,33.2674676723758
서귀포시,씨사이드아덴,제주특별자치도 서귀포시 중문관광로 124,126.414918828676,33.2491050051007
서귀포시,그랑빌 가족호텔,제주특별자치도 서귀포시 중문관광로 17,126.415263792185,33.2563909178606
서귀포시,씨에스호텔앤리조트,제주특별자치도 서귀포시 중문관광로 198,126.420293320269,33.24291591839
서귀포시,제주 부영리조트,제주특별자치도 서귀포시 중문관광로 216,126.422470106157,33.2418349002763
서귀포시,제주 부영호텔,제주특별자치도 서귀포시 중문관광로 222,126.423205110712,33.2425505935188
서귀포시,아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,126.415472334394,33.2558546223222
서귀포시,중문스테이,제주특별자치도 서귀포시 중문관광로 288,126.429485198322,33.2459115985937
서귀포시,중문썬라이즈 호스텔,제주특별자치도 서귀포시 중문관광로 310,126.430524321175,33.2475810280406
서귀포시,(주)이랜드파크한국콘도제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,126.412533095699,33.2476141969038
서귀포시,(주)롯데호텔제주,제주특별자치도 서귀포시 중문관광로72번길 35,126.410330074977,33.2485996126094
서귀포시,(주)호텔하나,제주특별자치도 서귀포시 중문관광로72번길 53,126.408146944805,33.2499062410505
서귀포시,(주)교원스위트호텔제주,제주특별자치도 서귀포시 중문관광로72번길 67,126.408347374245,33.2490492116831
서귀포시,호텔신라제주,제주특별자치도 서귀포시 중문관광로72번길 75,126.408678569391,33.2480220364993
서귀포시,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13,126.427737150454,33.2654003297104
서귀포시,중문시티호텔,제주특별자치도 서귀포시 중문상로 27,126.424778802464,33.2509114183701
서귀포시,휴마루호스텔,제주특별자치도 서귀포시 중산간동로8183번길 16,126.542615445239,33.2612349550738
서귀포시,팜밸리리조트,제주특별자치도 서귀포시 중산간서로 193,126.490403043736,33.2593428338027
서귀포시,제이하우스,제주특별자치도 서귀포시 중산간서로 241,126.485450642199,33.2607825306119
서귀포시,제이뷰호텔,제주특별자치도 서귀포시 중산간서로 935,126.416481720079,33.2647500623385
서귀포시,제주엠리조트,제주특별자치도 서귀포시 중산간서로157번길 28-6,126.494344213394,33.257779094729
서귀포시,중문통나무가족호텔,제주특별자치도 서귀포시 중산간서로594번길 7-28,126.450723698677,33.2645027503147
서귀포시,중문통나무휴양펜션,제주특별자치도 서귀포시 중산간서로594번길 7-8,126.450980199576,33.2635086726646
서귀포시,오션팰리스호텔,제주특별자치도 서귀포시 중앙로 14,126.562336279883,33.2459572185083
서귀포시,그레잇702,제주특별자치도 서귀포시 중앙로 19-2,126.561672327489,33.246508571763
서귀포시,신세계호텔,제주특별자치도 서귀포시 중앙로 2-2,126.562282381264,33.2446721146608
서귀포시,내집인제주,제주특별자치도 서귀포시 중앙로 23-1,126.56173224086,33.2468234520014
서귀포시,선인장여관,제주특별자치도 서귀포시 중앙로41번길 13,126.560420480137,33.2479106971961
서귀포시,렉스호스텔,제주특별자치도 서귀포시 중앙로42번길 42-1,126.566181991176,33.2490679737792
서귀포시,록산장여관,제주특별자치도 서귀포시 중앙로47번길 11,126.560383075715,33.2484589365819
서귀포시,에프케이알레그리아호텔제주,제주특별자치도 서귀포시 중앙로47번길 25,126.558925667778,33.2481556974778
서귀포시,비스타케이천지연,제주특별자치도 서귀포시 중앙로47번길 25,126.558925667778,33.2481556974778
서귀포시,은하여관,제주특별자치도 서귀포시 중앙로47번길 40,126.557578391063,33.2485075068613
서귀포시,진모텔,제주특별자치도 서귀포시 중앙로47번길 7-1,126.560685626417,33.2485336688581
서귀포시,동원여관,제주특별자치도 서귀포시 중앙로48번길 3,126.562157862608,33.2490936337415
서귀포시,호텔DK,제주특별자치도 서귀포시 중앙로54번길 12,126.562137368834,33.2493299690589
서귀포시,3번지여인숙,제주특별자치도 서귀포시 중앙로59번길 11,126.560278890295,33.2496142779195
서귀포시,추풍령모텔,제주특별자치도 서귀포시 중앙로59번길 12,126.560308594437,33.2499396910952
서귀포시,올레로하우스,제주특별자치도 서귀포시 중앙로59번길 16,126.559883889612,33.2498716485497
서귀포시,스타성여관,제주특별자치도 서귀포시 중앙로71번길 15-4,126.559713513752,33.2502297139416
서귀포시,크라운모텔,제주특별자치도 서귀포시 중앙로71번길 15-6,126.559786630842,33.2500504582263
서귀포시,호텔휴식서귀포,제주특별자치도 서귀포시 중앙로71번길 17,126.559523126655,33.2503839398184
서귀포시,만수각여관,제주특별자치도 서귀포시 중앙로79번길 7,126.560605026727,33.2513452078617
서귀포시,호텔라벤더제주,제주특별자치도 서귀포시 중정로 1,126.556567312748,33.2477083075349
서귀포시,대전여인숙,제주특별자치도 서귀포시 중정로 100-2,126.566810603368,33.2483047706669
서귀포시,호텔윈스토리,제주특별자치도 서귀포시 중정로 11,126.557556701428,33.2477010116068
서귀포시,호텔올레세븐,제주특별자치도 서귀포시 중정로 14,126.557864576821,33.2473139546105
서귀포시,주식회사호텔크리스탈,제주특별자치도 서귀포시 중정로 16,126.558113385429,33.2472986996804
서귀포시,경원모텔,제주특별자치도 서귀포시 중정로 19-6,126.558618655649,33.2480084540184
서귀포시,대명여관,제주특별자치도 서귀포시 중정로 19-7,126.558363482058,33.2481367517855
서귀포시,대림모텔,제주특별자치도 서귀포시 중정로 21,126.55878006765,33.247725914825
서귀포시,올레스테이,제주특별자치도 서귀포시 중정로 22,126.558657418955,33.2474054910319
서귀포시,백패커스홈투,제주특별자치도 서귀포시 중정로 24,126.558994922741,33.2472711731802
서귀포시,백패커스홈,제주특별자치도 서귀포시 중정로 24-7,126.558979027692,33.2470175783328
서귀포시,이아호텔,제주특별자치도 서귀포시 중정로 36,126.560224307347,33.2473573943803
서귀포시,동일여인숙,제주특별자치도 서귀포시 중정로 96-6,126.566487927945,33.2482409830159
서귀포시,스트로베리 필드,제주특별자치도 서귀포시 중정로61번길 11-1,126.562705324768,33.2489030618069
서귀포시,반도여관,제주특별자치도 서귀포시 중정로61번길 17,126.562689602726,33.2493019779577
서귀포시,호텔버지니아,제주특별자치도 서귀포시 중정로61번길 31,126.562371371945,33.2506284188973
서귀포시,락희여관,제주특별자치도 서귀포시 중정로91번길 11,126.565356373134,33.2492848184917
서귀포시,미미여관,제주특별자치도 서귀포시 중정로91번길 12-1,126.565698234579,33.249527198912
서귀포시,영림여관,제주특별자치도 서귀포시 중정로91번길 28,126.564087439704,33.2503280717617
서귀포시,태흥여관,제주특별자치도 서귀포시 중정로91번길 54,126.56199444504,33.2516942612588
서귀포시,금학장여관,제주특별자치도 서귀포시 중정로91번길 57-2,126.561482778542,33.251632409575
서귀포시,천제연휴양팬션,제주특별자치도 서귀포시 천제연로 131-7,126.419591645378,33.2544330357676
서귀포시,해리안호텔,제주특별자치도 서귀포시 천제연로 153,126.421402923553,33.2528606628805
서귀포시,해성파크텔,제주특별자치도 서귀포시 천제연로 158-4,126.421344332992,33.2522744261758
서귀포시,베니키아중문호텔,제주특별자치도 서귀포시 천제연로 166,126.422372624184,33.251891689448
