사업장명,도로명주소,X,Y
세븐일레븐 제주연동풀하우스점,제주특별자치도 제주시 연동8길 29 (연동),126.49089268867,33.4831970392066
(주)코리아세븐 제주동서타워점,"제주특별자치도 제주시 연동1길 3, 101호 (연동)",126.486881065535,33.489561423239
세븐일레븐남광로점,제주특별자치도 제주시 중앙로 327 (이도이동),126.53643897361,33.4921553158774
지에스25제주구남점,"제주특별자치도 제주시 구남동8길 50, 1층 (아라일동)",126.535716481809,33.4858090833664
씨유 화북남문점,제주특별자치도 제주시 진남로6길 15 (화북일동),126.565596684032,33.520017321733
(주)코리아세븐 제주노형센터점,제주특별자치도 제주시 정존15길 5 (노형동),126.477832695126,33.4858716405939
세븐일레븐 제주웰컴점,"제주특별자치도 제주시 선덕로 26, 106호 (연동, 고정아파트)",126.499486772577,33.4854032612406
GS25 도남사거리점,"제주특별자치도 제주시 도남로 86, 1층 (도남동)",126.528076852578,33.4929087697033
세븐일레븐 제주이도동광양점,제주특별자치도 제주시 동광로 51 (이도일동),126.534015565466,33.5031874049848
CU하귀대성점,제주특별자치도 제주시 애월읍 하귀로 74,126.404851966739,33.4813466633644
씨유 제주열린점,제주특별자치도 제주시 삼무로 11 (연동),126.4879823138,33.4902110670701
(주)코리아세븐 제주이도뉴타워점,제주특별자치도 제주시 구남동6길 6 (이도이동),126.538336743869,33.4887206546627
씨유제주 부영 7차점,"제주특별자치도 제주시 화삼북로 90, 상가1동 101호 (도련일동)",126.582079479293,33.5170239432179
GS25제대후문점,제주특별자치도 제주시 산천단동2길 20 (아라일동),126.558417369983,33.4497382188114
씨유 제주제광점,제주특별자치도 제주시 광양14길 17 (이도이동),126.529180813791,33.4976550783368
(주)코리아세븐 제주화북중앙점,제주특별자치도 제주시 진남로6길 21 (화북일동),126.565595082545,33.5206606916378
(주)코리아세븐 제주노형백두점,제주특별자치도 제주시 원노형로 26 (노형동),126.484759413813,33.4864471773391
지에스25제주진군점,제주특별자치도 제주시 진군3길 16 (노형동),126.479194526643,33.477785669764
씨유 제주캠퍼스점,제주특별자치도 제주시 제주대학로 105-1 (아라이동),126.561128859922,33.4603133411739
씨유 제주문예회관점,제주특별자치도 제주시 동광로 79 (일도이동),126.536557897677,33.5045112818205
GS25제주인제점,제주특별자치도 제주시 고마로 67 (일도이동),126.540180928988,33.5083613256688
GS25제주천수점,"제주특별자치도 제주시 동광로 154, 101호 (일도이동, 일도 월드하우스)",126.542646992693,33.5089264657016
세븐일레븐제주이도탐라점,"제주특별자치도 제주시 오복4길 10, 101호 (이도이동, 성인빌라)",126.536456787494,33.4953146569876
GS25한림오일장점,제주특별자치도 제주시 한림읍 한수풀로 56,126.268705991591,33.418439279397
씨유 제주스카이점,제주특별자치도 제주시 노연로 117-1 (연동),126.492799908786,33.4860015997837
세븐일레븐아라영광점,제주특별자치도 제주시 인다15길 3 (아라일동),126.547594278754,33.4697273267609
세븐일레븐 제주협재돌집점,제주특별자치도 제주시 한림읍 한림로 318,126.239457615127,33.3921646361427
세븐일레븐 제주한림항점,제주특별자치도 제주시 한림읍 한림해안로 139 (한림항 선원복지회관),126.261271759123,33.4154270264793
GS25아라중앙점,"제주특별자치도 제주시 아란2길 79, 1층 (아라일동)",126.541531256408,33.470472039648
GS25 제주광양점,제주특별자치도 제주시 광양10길 2 (이도이동),126.529553300831,33.4993981898168
씨유 제주북성로점,"제주특별자치도 제주시 북성로 62-1, 1층 (삼도이동)",126.518174290124,33.5155914819135
주식회사해마,제주특별자치도 제주시 삼무로 28 (연동),126.48955576516,33.4897014871195
씨유제주대유대림점,"제주특별자치도 제주시 남광로 187, 1층 109호 (일도이동, 대유상가)",126.552888108102,33.5014871200151
세븐일레븐 제주연미마을점,제주특별자치도 제주시 연오로 95 (연동),126.501757869095,33.4846992524412
GS25 외도대박점,제주특별자치도 제주시 우정로16길 30 (외도일동),126.427554301148,33.4861157183281
(주)코리아세븐 제주신성로점,제주특별자치도 제주시 신성로10길 36 (도남동),126.530252680398,33.4936607614069
(주)코리아세븐 제주연동도호점,제주특별자치도 제주시 연동12길 13 (연동),126.493251591814,33.4845624320122
씨유 제주고마로점,제주특별자치도 제주시 고마로3길 33 (일도이동),126.541589052692,33.5122893688022
씨유 제주대학로점,제주특별자치도 제주시 광양10길 1 (이도이동),126.529779007655,33.4992515460391
씨유 이도에코빌점,"제주특별자치도 제주시 중앙로 274, 101호 (이도이동)",126.532325929594,33.4956859185829
지에스25연동달그네,제주특별자치도 제주시 노연로 61 (연동),126.486786853647,33.4861786208647
씨유제주일도점,"제주특별자치도 제주시 연수로3길 5, 1층 (일도이동)",126.543504526063,33.5027214442204
(주)코리아세븐제주에코블루점,"제주특별자치도 제주시 연북로 98, 1층 1호 (연동, 에코블루)",126.491671065607,33.4814584467423
GS25제주그랜드점,제주특별자치도 제주시 연동4길 28 (연동),126.487733955106,33.4835422260121
씨유제주장전점,제주특별자치도 제주시 애월읍 장전4길 2,126.388097722398,33.450798489007
씨유제주하귀일주점,제주특별자치도 제주시 애월읍 하귀1길 1 (기룡비치하임아파트),126.419186555111,33.488472122761
씨유제주신엄점,"제주특별자치도 제주시 애월읍 애월해안로 494, 1층",126.356906916051,33.478396810661
세븐일레븐 제주노형대로점,제주특별자치도 제주시 노형로 336 (노형동),126.473096407605,33.4810499867108
씨유 제주귀덕점,제주특별자치도 제주시 한림읍 한수풀로 339,126.296544713155,33.4191477146832
세븐일레븐 제주고산리점,제주특별자치도 제주시 한경면 고산로 16,126.179780740401,33.302409591532
GS25 옹포중앙점,제주특별자치도 제주시 한림읍 한림로 475,126.251007864334,33.4019818716554
주)코리아세븐 제주북초교점,제주특별자치도 제주시 탑동로15길 47 (삼도이동),126.521812139022,33.5163305465402
주)코리아세븐 제주연동문화점,제주특별자치도 제주시 귀아랑길 19 (연동),126.497576316081,33.4917515770019
씨유제주월평점,"제주특별자치도 제주시 아봉로 267, 102동 제비101호 (월평동)",126.570401984473,33.4754562605995
씨유 제주한라대점,제주특별자치도 제주시 한라대학로 66 (노형동),126.477256764852,33.4762999817383
씨유제주삼화부영점,"제주특별자치도 제주시 화삼로 167, 상가동 1층 101호 (삼양이동, 제주삼화사랑으로부영3차)",126.584978749045,33.5191707353613
씨유제주중엄점,제주특별자치도 제주시 애월읍 애월해안로 612,126.369021332226,33.4779673515814
세븐일레븐 제주한림한수풀점,제주특별자치도 제주시 한림읍 한림상로 229,126.267695972591,33.4187011825647
세븐일레븐 제주대학병원점,"제주특별자치도 제주시 중앙로 616, 1층 103호 (아라일동)",126.547021236972,33.4687713436155
씨유제주삼봉로점,제주특별자치도 제주시 삼봉로2길 64 (삼양이동),126.581104248636,33.5195342884367
GS25 외도우정점,제주특별자치도 제주시 일주서로 7326 (외도일동),126.42983670995,33.4926747468578
세븐일레븐 제주제원점,제주특별자치도 제주시 신광로 48 (연동),126.489823463848,33.4877773300237
씨유제주용두해안점,제주특별자치도 제주시 서해안로 658 (용담삼동),126.507216103175,33.5161695691718
씨유제주도련중앙점,제주특별자치도 제주시 도련길 1 (도련일동),126.589540792874,33.5092156674469
세븐일레븐제주사라봉점,제주특별자치도 제주시 임항로 266 (건입동),126.538193890075,33.5171241615261
GS25탑동공원점,제주특별자치도 제주시 탑동로 37 (삼도이동),126.520864984715,33.517573604671
씨유 신삼양점,제주특별자치도 제주시 일주동로 379 (삼양이동),126.585607445687,33.5214104116644
씨유 제주여상점,제주특별자치도 제주시 동문로 95 (건입동),126.536848006847,33.5140738342834
지에스(GS) 제주삼화점,제주특별자치도 제주시 화삼북로2길 32 (화북일동),126.576057629626,33.514490562214
(주)코리아세븐 제주이도아람점,제주특별자치도 제주시 중앙로 270-4 (이도이동),126.531861159194,33.4958065999095
지에스25제주서부관광점,제주특별자치도 제주시 노형로 39 (해안동),126.451347231188,33.4629962596026
씨유 제주신설동점,"제주특별자치도 제주시 남광로 128, 가동 지하1층 104호 (이도이동)",126.547768835053,33.498121014794
씨유 삼화주공점,제주특별자치도 제주시 화삼북로2길 12 (화북일동),126.576116224616,33.5165344023212
씨유 제주도련사거리점,제주특별자치도 제주시 연삼로 978 (도련이동),126.589575502439,33.5151313179465
GS25 제주신엄점,제주특별자치도 제주시 애월읍 일주서로 6733 (은창빌라),126.371295631982,33.4729739314962
GS25 제주아로마점,제주특별자치도 제주시 연동10길 5 (연동),126.492032569711,33.4851642133763
CU 제주세화중앙점,제주특별자치도 제주시 구좌읍 구좌로 49,126.856853264754,33.5232314474119
GS25 제주옹달샘점,제주특별자치도 제주시 아연로 295 (오등동),126.519268466474,33.4669543304519
(주)코리아세븐 제주마리나호텔점,제주특별자치도 제주시 귀아랑길 5 (연동),126.497629274263,33.4928108015258
(주)코리아세븐 제주신천지점,제주특별자치도 제주시 천수로 68 (일도이동),126.543545885823,33.5047856125358
(주)코리아세븐 제주펠리체점,제주특별자치도 제주시 도령로 73 (연동),126.485948322561,33.4901161837273
씨유 제주대점,제주특별자치도 제주시 산천단동3길 29 (아라일동),126.558351645191,33.4503343036976
씨유 제주도호점,"제주특별자치도 제주시 신대로20길 46, 104호 (연동)",126.491545669584,33.4839164861318
씨유 제주점,제주특별자치도 제주시 중앙로 238 (이도이동),126.530328047754,33.4984757342927
(주)코리아세븐 제주법원점,제주특별자치도 제주시 남광북5길 12 (이도이동),126.536935817388,33.4934839590138
GS25 제주삼무점,제주특별자치도 제주시 삼무로1길 3 (연동),126.489540169308,33.4911125040547
씨유 제주뉴시청점,제주특별자치도 제주시 광양13길 2-1 (이도이동),126.531083970536,33.4985068171793
GS25 이도희망점,제주특별자치도 제주시 승천로 51 (이도이동),126.541538194614,33.4939288785616
씨유 제주삼양대로점,제주특별자치도 제주시 일주동로 326 (삼양이동),126.579669282627,33.521096844955
씨유 제주용문점,제주특별자치도 제주시 과원북4길 11 (노형동),126.483115964661,33.4813565252594
씨유 제주삼다점,"제주특별자치도 제주시 신대로 72, 102호 (연동, 현일센츄럴파크뷰)",126.496199268312,33.4909579046617
GS25 제주베두리점,제주특별자치도 제주시 삼무로 77 (연동),126.494949092251,33.4900744848243
세븐일레븐 제주신라점,제주특별자치도 제주시 노연로 75 (연동),126.488216605542,33.486143150407
세븐일레븐 제주신산점,제주특별자치도 제주시 고마로 10 (일도이동),126.538176593197,33.5133096472263
씨유제주고내올레점,제주특별자치도 제주시 애월읍 애월해안로 246,126.338409807075,33.466759350858
GS25 연동국기점,제주특별자치도 제주시 국기로3길 11 (연동),126.491277366085,33.4793268173134
씨유 제주남녕점,제주특별자치도 제주시 월랑로4길 35 (노형동),126.480384217981,33.4897338740076
지에스25제주노형중점,제주특별자치도 제주시 노형5길 42 (노형동),126.474359856803,33.4796596867412
세븐일레븐 이도센터점,제주특별자치도 제주시 청귤로3길 54 (이도이동),126.542580076732,33.5018428586313
(주)코리아세븐 제주인화로점,제주특별자치도 제주시 동광로21길 6 (일도이동),126.542394005174,33.5099409040932
GS25 연동바다점,제주특별자치도 제주시 제원길 14 (연동),126.489221411602,33.4887358569535
씨유 연동대로점,"제주특별자치도 제주시 연삼로 12, 1층 102호 (연동, 성남빌라건물)",126.493613537618,33.4934559539996
씨유 제주아산점,제주특별자치도 제주시 신대로20길 17 (연동),126.494502060862,33.4835822780641
GS25외도해피점,"제주특별자치도 제주시 우정로5길 8, 1층 (외도일동)",126.431698378536,33.4902057344698
세븐일레븐구남센터,"제주특별자치도 제주시 구남동4길 38, 1층 (이도이동)",126.536613274949,33.487593179542
씨유제주삼성로점,"제주특별자치도 제주시 삼성로 100, 1층 (일도이동, 금영골든빌1차)",126.535454417342,33.5093138052962
세븐일레븐제주오라로점,"제주특별자치도 제주시 오라로 46, 1층 (오라삼동)",126.508217297746,33.4966327480373
세븐일레븐 제주송당마을점,제주특별자치도 제주시 구좌읍 중산간동로 2231,126.781380741786,33.4721924308435
씨유제주사리탑교차로점,"제주특별자치도 제주시 조천읍 조천우회로 223, 1층",126.633019090441,33.5278430683532
GS25제주용흥점,제주특별자치도 제주시 용담로 89 (용담이동),126.512229924766,33.5123006773813
씨유제주 애월한담점,제주특별자치도 제주시 애월읍 애월로 37 (제주하늘푸른바다),126.312270179629,33.4621761546953
세븐일레븐 제주애월로드점,제주특별자치도 제주시 애월읍 중산간서로 6617,126.436426585482,33.4640098865766
세븐일레븐 제주화북진남점,제주특별자치도 제주시 진남로10길 27 (화북일동),126.567310423244,33.5215951541458
씨유 제주거로길점,제주특별자치도 제주시 거로길 21 (화북이동),126.557957023766,33.5139041915036
GS25 연동제원점,제주특별자치도 제주시 연동3길 14 (연동),126.487944917985,33.4887582679263
씨유제주금능점,제주특별자치도 제주시 한림읍 금능길 64,126.229994942243,33.3881854563932
지에스25제주남녕점,"제주특별자치도 제주시 남녕로 28, 1층 (연동)",126.48147948955,33.4903493799942
씨유제주노형길점,"제주특별자치도 제주시 노형5길 15, 1층 (노형동)",126.476218222792,33.4808622543772
씨유제주아연로점,"제주특별자치도 제주시 아연로 114, 1층 (오라이동)",126.503712450655,33.4732849793404
씨유제주송우수자인점,"제주특별자치도 제주시 연사2길 72, 104동 B102호 (오라이동)",126.511791602755,33.4826899520846
지에스25노형조이점,"제주특별자치도 제주시 월랑로10길 2, 1층 102호 (노형동)",126.476574810767,33.4890316413141
GS25 애월모닝시티점,"제주특별자치도 제주시 애월읍 하귀9길 2, 1층 111호",126.414565502113,33.4864182898895
지에스25제주신대로점,제주특별자치도 제주시 선덕로4길 22 (연동),126.498370345317,33.4837425209407
세븐일레븐제주정든로점,"제주특별자치도 제주시 정든로6길 11, 1층 (이도이동)",126.543203225135,33.4984539954728
씨유제주성안점,"제주특별자치도 제주시 서사로 59, 1층 (삼도이동)",126.520169522723,33.5070286187338
씨유뉴메르헨점,"제주특별자치도 제주시 연북로 41, 메르헨하우스 1층 133호 (노형동)",126.485855264834,33.4823374921104
레몬비 한림귀덕점,"제주특별자치도 제주시 한림읍 한림해안로 592-1, 1층",126.277471940322,33.4406513664667
씨유제주황사평점,"제주특별자치도 제주시 황사평6길 58, 113동 101호 (화북이동, 황사평갤럭시타운)",126.559332354659,33.4937289979231
지에스25외도부영점,"제주특별자치도 제주시 우정로7길 30, 1층 (외도일동)",126.434108041587,33.4891113240119
지에스25제주사평점,"제주특별자치도 제주시 사평4길 24-10, 104동 지하1층 101호 (오라이동, 오라파인힐)",126.511123380117,33.4908408779182
세븐일레븐제주삼화부영2차점,"제주특별자치도 제주시 화삼로 12, 상가동 101호 (화북이동, 삼화사랑으로부영2차아파트)",126.573834568629,33.5138765232657
지에스25제주월랑점,"제주특별자치도 제주시 월랑로 93, 1층 (도두일동)",126.471852292839,33.4925251934299
씨유아라스위첸점,"제주특별자치도 제주시 아란9길 22, 상가동 105호 (아라일동, 제주아라 KCC스위첸)",126.54207845541,33.4741024495929
레몬비한라산리조트점,"제주특별자치도 제주시 선돌목동길 56-46, 1층 (오등동)",126.544710028678,33.4441227029338
세븐일레븐제주삼성센터점,"제주특별자치도 제주시 삼성로15길 26, 1층 (일도이동)",126.53390491842,33.5095342848001
지에스25이도중앙로점,"제주특별자치도 제주시 중앙로 376, 1층 (이도이동)",126.539212089711,33.4885155540315
CU제주대흘점,제주특별자치도 제주시 조천읍 중산간동로 782,126.666008317989,33.4933746990735
세븐일레븐제주연신로점,"제주특별자치도 제주시 신설로11길 57, 101호 (이도이동)",126.54821079432,33.4944345669903
씨유 제주서광점,제주특별자치도 제주시 서광로 238 (삼도일동),126.521727621399,33.4994703803459
세븐일레븐 제주가이아호텔점,제주특별자치도 제주시 연동7길 4 (연동),126.490654741647,33.4894379657281
세븐일레븐제주삼양서흘점,제주특별자치도 제주시 서흘2길 30 (삼양일동),126.591271222738,33.5289885359219
지에스 노형대림점,"제주특별자치도 제주시 수덕로 75, 102호 (노형동, 성림미래안아파트)",126.470195382458,33.4840612877512
씨유제주디오션시티점,"제주특별자치도 제주시 신대로18길 47, 101호 (연동)",126.491189200294,33.4844697731343
GS25화북동중점,제주특별자치도 제주시 일주동로 250 (화북일동),126.571981190343,33.5197231790278
GS25 제주동광점,제주특별자치도 제주시 연신로 15 (일도이동),126.544886142424,33.4996144982559
씨유 제주크라운점,제주특별자치도 제주시 신광로 94 (연동),126.489632600056,33.4837017071922
GS25 월산마을점,제주특별자치도 제주시 월산남길 19 (노형동),126.464828950753,33.471746734937
씨유 연오로점,제주특별자치도 제주시 연오로 108 (연동),126.501321682988,33.4833460097639
세븐일레븐청귤로점,"제주특별자치도 제주시 청귤로 17, 1층 (이도이동)",126.538377376501,33.4996781450513
GS25 동광양점,제주특별자치도 제주시 동광로 21-1 (이도일동),126.531228660744,33.5019500054375
GS25 이도사랑점,제주특별자치도 제주시 연삼로 417 (이도이동),126.535492010489,33.4963131651218
씨유 제주삼무점,제주특별자치도 제주시 삼무로 28 (연동),126.48955576516,33.4897014871195
씨유제주공설로점,제주특별자치도 제주시 공설로 33-1 (오라일동),126.517641259637,33.497321823631
씨유 제주아라행복점,"제주특별자치도 제주시 인다14길 22, 1층 (아라일동)",126.547873820954,33.4713532960607
씨유제주영평점,제주특별자치도 제주시 연신로 264 (영평동),126.560514348451,33.4817717249959
씨유 제주노형중점,제주특별자치도 제주시 한라대학로 38 (노형동),126.474151903132,33.4767897566467
GS25건입현대점,"제주특별자치도 제주시 만덕로3길 19, 102호 (건입동, 우일아파트)",126.533055483381,33.5159139881495
씨유제주함와로점,"제주특별자치도 제주시 조천읍 함와로 63, 1층",126.676192012055,33.534567552267
씨유제주한동교차로점,제주특별자치도 제주시 구좌읍 일주동로 2806,126.825944532966,33.5391611588689
GS25삼화LH점,"제주특별자치도 제주시 화삼로 110, 상가동 104-105호 (도련이동, 제주삼화엘에이치3단지)",126.584951748992,33.513915351231
씨유제주신산점,"제주특별자치도 제주시 신산로 50, 1층 (일도이동)",126.532921922179,33.5091209897006
GS25연동누리안,제주특별자치도 제주시 신대로 144 (연동),126.496070704876,33.4844701537448
세븐일레븐 제주전농로점,"제주특별자치도 제주시 전농로 79, 1층 (삼도이동)",126.521687613853,33.5046116429763
씨유 제주동광점,"제주특별자치도 제주시 태성로2길 25, 1층 (일도이동)",126.546921015747,33.5006911552837
지에스25 이호해수욕장점,제주특별자치도 제주시 서해안로 24 (이호일동),126.456850045358,33.4998504889239
지에스25 아라나래점,"제주특별자치도 제주시 인다2길 75-1, 101호 (아라일동)",126.55038814075,33.4713391802001
씨유 제주외도부영점,"제주특별자치도 제주시 우정로15길 12, 104호 (외도일동, 외도부영2차 A상가)",126.432422740132,33.4857383462855
GS25 외도수피아점,"제주특별자치도 제주시 우정로4길 4, 105호 (외도일동)",126.430683122809,33.4915583252106
씨유 도남중앙점,제주특별자치도 제주시 도남로 63 (도남동),126.527796109196,33.4947124194115
씨유제주중앙여중점,제주특별자치도 제주시 중앙로24길 27 (삼도이동),126.522510435422,33.5056784241296
GS25이도프라임점,"제주특별자치도 제주시 중앙로 262, 상가동 102호 (이도이동)",126.531526392567,33.4964644894256
씨유제주정한점,"제주특별자치도 제주시 원노형8길 22, 1층 (노형동)",126.484112242513,33.4841007962109
GS25 제주간드락점,제주특별자치도 제주시 간월동로 10 (아라이동),126.543764870426,33.4854842863823
씨유 노형해오름점,제주특별자치도 제주시 과원북4길 39 (노형동),126.486763244138,33.4812606965474
씨유 제주아름점,제주특별자치도 제주시 우정로18길 25 (외도일동),126.428465691231,33.4842255062859
씨유 제주서해점,제주특별자치도 제주시 고마로 101 (일도이동),126.541426347689,33.5054070069096
(주)코리아세븐 제주도남대로점,제주특별자치도 제주시 연삼로 317 (도남동),126.526484125412,33.4924033012076
(주)코리아세븐 제주해안도로점,제주특별자치도 제주시 서해안로 228 (도두일동),126.470489626128,33.5083889705363
(주)코리아세븐 제주용담현대점,제주특별자치도 제주시 용담로 50-1 (용담이동),126.508134033965,33.5127614234084
씨유 제주서반점,제주특별자치도 제주시 고마로 21 (일도이동),126.538672478498,33.512351480746
씨유 도남대림점,제주특별자치도 제주시 신성로 35 (도남동),126.523463980762,33.496425811263
씨유 제주은남점,제주특별자치도 제주시 연동11길 21 (연동),126.493393598046,33.4879848266523
씨유제주정실점,"제주특별자치도 제주시 아연로 171, 1층 (오라이동)",126.509240849384,33.4710556170193
CU제주애월점,제주특별자치도 제주시 애월읍 애월로 121,126.320467543038,33.4646129024515
(주)코리아세븐 제주연동북타운점,제주특별자치도 제주시 노연로 131 (연동),126.494292332049,33.4859567587906
GS25제주애월점,제주특별자치도 제주시 애월읍 애월로 113,126.319430043988,33.4647353260902
(주)코리아세븐 제주제광점,제주특별자치도 제주시 서광로28길 15 (이도이동),126.526772959183,33.4990850277425
(주)코리아세븐 제주고산로점,제주특별자치도 제주시 광양13길 2 (이도이동),126.530948086295,33.4985409240224
씨유노형아이파크점,제주특별자치도 제주시 노형10길 23 (노형동),126.479657071391,33.4833777569121
세븐일레븐제주노형부영점,"제주특별자치도 제주시 과원북2길 18, 상가동 101호 (노형동, 부영아파트)",126.48401916808,33.4787844379025
세븐일레븐이도중앙점,"제주특별자치도 제주시 구남로7길 36, 상가동 109,110호 (이도이동, 주공1아파트)",126.534245491099,33.4923462530444
씨유제주월랑점,"제주특별자치도 제주시 남녕로 43-1, 1층 (노형동)",126.479994141511,33.4912492550586
(주)코리아세븐제주연중로점,제주특별자치도 제주시 연동11길 25 (연동),126.493374491358,33.4874964461528
씨유 제주제일점,"제주특별자치도 제주시 신산로 16, 1층 (일도일동)",126.531440916526,33.5119089769575
GS 제주탑동점,제주특별자치도 제주시 중앙로 21 (건입동),126.524994396772,33.5163660510356
GS25 제주성신점,제주특별자치도 제주시 도령로13길 13 (연동),126.488011966826,33.4925591141143
씨유 제주연동점,제주특별자치도 제주시 신대로20길 56 (연동),126.49040694261,33.4839249723536
씨유제주전농로점,제주특별자치도 제주시 전농로 31 (삼도일동),126.516504183338,33.5046091043985
GS25노형한빛점,제주특별자치도 제주시 원노형남1길 8 (노형동),126.481378971195,33.4839437812946
GS25도남방선문점,"제주특별자치도 제주시 복지로 72, 지하1층 4호 (도남동, 방선문4차빌리지)",126.525322072826,33.4872001758837
씨유 제주연동중앙점,제주특별자치도 제주시 은남4길 37 (연동),126.491651593692,33.4861916387725
GS25화북공단점,제주특별자치도 제주시 화남로 37 (화북일동),126.563589726298,33.5145957587421
(주)지에스리테일GS25제주노형점,제주특별자치도 제주시 도령로 31 (노형동),126.482150160136,33.4878756929729
세븐일레븐제주일주서로점,제주특별자치도 제주시 일주서로 7735 (도두일동),126.473113198561,33.4941976918502
씨유제주부영점,"제주특별자치도 제주시 원노형로 93, 상가동 지층 101,102호 (노형동, 부영아파트)",126.485543753064,33.4804132823224
지에스25노형현대점,"제주특별자치도 제주시 원노형로 84, 1층 (노형동)",126.484563201138,33.4812986296071
씨유제주삼성점,"제주특별자치도 제주시 중앙로 185, 1층 (이도일동)",126.527833419481,33.5027459314084
지에스25 아라타운점,"제주특별자치도 제주시 인다8길 8, 1층 (아라일동)",126.54573074226,33.4760711817349
지에스25 제주관덕정점,제주특별자치도 제주시 관덕로 17 (삼도이동),126.521098763253,33.5133165706908
GS25 제주수덕점,제주특별자치도 제주시 수덕5길 40 (노형동),126.474628707638,33.4851693736041
